作者,作者身分,"文獻名稱	",年份,施引文獻,連結,摘要,作者,索引關鍵字,EID
"Sapcharoen K., Sanguansermsri P., Yasothornsrikul S., Muisuk K., Srikummool M.",57210894018;6505787699;6603061545;6507732488;15822924000;,"Gene combination of CD44 rs187116, CD133 rs2240688, NF-κB1 rs28362491 and GSTM1 deletion as a potential biomarker in risk prediction of breast cancer in lower northern Thailand",2019,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071735754&doi=10.31557%2fAPJCP.2019.20.8.2493&partnerID=40&md5=3ef67c1b81f81c9bc0c26aac84df7ffc,"Background: Biomarkers play an important role in oncology, including risk assessment, treatment prediction, and monitoring the progression of disease. In breast cancer, many genes are used as biomarkers. Since, several SNP variations of hallmark - related genes have been reported to be of value in risk prediction in various cancers and populations, some genetic polymorphism loci were combined and reported as biomarkers for use in the risk assessment of breast cancer in Thai people. Methods: Twelve cancer gene hallmarks (15 polymorphic loci) were selected and genotyped in 184 breast cancer patients and 176 healthy individuals in Phitsanulok, Thailand. Results: AA genotype of CD44 rs187116 (c.67+4883G > A), the C allele of CD133 rs2240688 (c.*667A > C), the *2 allele (4 bp deletion) of NF-κB1 rs28362491 and the homozygous null allele genotype of GSTM1 were significantly associated with an increased risk of breast cancer (p < 0.05). A combination of these 4 significant loci showed that AA-AA-*1*1-homozygous null allele genotype has the greatest correlation with increased risk of breast cancer (OR = 21.00; 95% CI: 1.77 to 248.11; p = 0.015), followed by GA-AA-*2*2- homozygous null allele genotype (p = 0.037) and GG-AC-*1*2- homozygous null allele genotype (p = 0.028). Conclusion: These findings suggest that the polymorphisms of CD44 rs187116 (c.67+4883G > A), CD133 rs2240688 (c.*667A > C), NF-κB1 rs28362491 and GSTM1 homozygous null allele genotype might be associated with an increased risk of breast cancer, and this gene combination could possibly be used as biomarkers for risk prediction, which would be of benefit in planning health surveillance and cancer prevention. ? 2019 Asian Pacific Organization for Cancer Prevention.",Breast cancer; Cancer surveillance; Genetic biomarker; Polymorphism,"CD133 antigen; CD44 protein, human; glutathione S-transferase M1; glutathione transferase; hyaluronic acid binding protein; immunoglobulin enhancer binding protein; NFKB1 protein, human; PROM1 protein, human; tumor marker; breast tumor; case control study; female; gene deletion; genetic predisposition; genetics; genotype; human; incidence; pathology; prognosis; risk factor; single nucleotide polymorphism; Thailand; AC133 Antigen; Biomarkers, Tumor; Breast Neoplasms; Case-Control Studies; Female; Gene Deletion; Genetic Predisposition to Disease; Genotype; Glutathione Transferase; Humans; Hyaluronan Receptors; Incidence; NF-kappa B p50 Subunit; Polymorphism, Single Nucleotide; Prognosis; Risk Factors; Thailand",2-s2.0-85071735754
"Leonardo L., Bergquist R., Li S.-Z., Lv S., Khieu V., Sayasone S., Xu J., Olveda R., Utzinger J., Sripa B., Satrija F., Tangkawattana S., Ullyartha H., Wai K.T., Nguyen H., Zhou X.-N.",6506679346;6604000489;26641946500;22938176500;14019742300;15064779100;57095181500;6701313494;7003667858;57209276644;6602711144;25960441400;57210450010;36462103700;57193724456;8967873100;,Multi-disciplinary integration of networking through the RNAS+: Research on other target diseases,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070751082&doi=10.1016%2fbs.apar.2019.07.010&partnerID=40&md5=4581a8b514686808ca8f43b46532dc26,"In 2005, the network decided to increase its number of target diseases to include other helminthic zoonoses such as fascioliasis, clonorchiasis, opisthorchiasis, paragonimiasis and cysticercosis and in the process expanding membership to include South Korea, Vietnam, Thailand and Japan. NTDs were eventually included as awareness is heightened on these diseases affecting poor and developing countries. Researches on clonorchiasis and opisthorchiasis unravel the mechanism by which these diseases eventually predispose to cholangiocarcinoma. The liver cancer associated with these liver fluke infections necessitate the need to clarify the global burden of disease of these infections. The magnitude of these liver fluke diseases in endemic countries like China, Vietnam, Laos, Cambodia and Thailand is described. Success in elimination of lymphatic filariasis in PR China and Cambodia is highlighted to show how intensified multisectoral collaboration and strong political become strong ingredients in elimination of parasitic diseases like LF. New advances are presented that clarify species and strain differences in Fasciola spp., Paragonimus spp., Taenia spp. and Echinococcocus spp. Conventional diagnostic techniques are compared with new serologic techniques that are being developed. New control strategies such as the Lawa model are presented. ? 2019 Elsevier Ltd",Angiostrongylosis; Cholangiocarcinoma; Clonorchiasis; Cysticercosis; Echinococcosis; Opisthorchiasis; Paragonimiasis; STH,antimalarial agent; RNA; awareness; bile duct carcinoma; cysticercosis; disease transmission; diseases; echinococcosis; food poisoning; global disease burden; human; lymphatic filariasis; neglected disease; nonhuman; soil; tropical disease; animal; Asia; community care; disease eradication; helminthiasis; interdisciplinary communication; Animals; Asia; Community Networks; Disease Eradication; Helminthiasis; Humans; Interdisciplinary Communication,2-s2.0-85070751082
"Akavipat P., Thinkhamrop J., Thinkhamrop B., Sriraj W.",56252056200;6602734493;6603439460;23398638500;,Acute physiology and chronic health evaluation (Apache) II score – the clinical predictor in neurosurgical intensive care unit [Sustav apache II. Kao klini?ki prediktor u neurokirur?koj jedinici intenzivnog lije?enja],2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069297932&doi=10.20471%2facc.2019.58.01.07&partnerID=40&md5=0ca86f564323fca44c9169221579002e,"The APACHE II scoring system is approved for its benchmarking and mortality predictions, but there are only a few articles published to demonstrate it in neurosurgical patients. Therefore, this study was performed to acknowledge this score and its predictive performance to hospital mortality in a tertiary referral neurosurgical intensive care unit (ICU). All patients admitted to the Neurosurgical ICU from February 1 to July 31, 2011 were recruited. The parameters indicated in APACHE II score were collected. The adjusted predicted risk of death was calculated and compared with the death rate observed. Descriptive statistics including the receiver operating characteristic curve (ROC) was performed. The results showed that 276 patients were admitted during the mentioned period. The APACHE II score was 16.56 (95% CI, 15.84-17.29) and 19.08 (95% CI, 15.40-22.76) in survivors and non-survivors, while the adjusted predicted death rates were 13.39% (95% CI, 11.83-14.95) and 17.49% (95% CI, 9.81-25.17), respectively. The observed mortality was only 4.35%. The area under the ROC of APACHE II score to the hospital mortality was 0.62 (95% CI, 0.44-0.79). In conclusion, not only the APACHE II score in neurosurgical patients indicated low severity, but its performance to predict hospital mortality was also inferior. Additional studies of predicting mortality among these critical patients should be undertaken. ? 2019, Klinicka Bolnica Sestre Milosrdnice. All rights reserved.",APACHE; Hospital mortality; Intensive care units; Length of stay; Severity of illness index,adult; APACHE; article; controlled study; female; hospital mortality; human; intensive care unit; length of stay; major clinical study; male; mortality rate; neurosurgery; patient referral; receiver operating characteristic; severity of illness index; statistics; survivor; aged; hospital mortality; intensive care; middle aged; outcome assessment; retrospective study; Aged; APACHE; Critical Care; Female; Hospital Mortality; Humans; Intensive Care Units; Male; Middle Aged; Outcome Assessment (Health Care); Retrospective Studies; Severity of Illness Index; Survivors,2-s2.0-85069297932
"Suphanchaimat R., Thungthong J., Sriprasert K., Tisayaticom K., Limwattananon C., Limwattananon S.",55173676600;57190138073;57209361961;14919793800;13609542800;13609807100;,Budget impact analysis of the new reimbursement policy for day surgery in Thailand,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067564504&doi=10.2147%2fRMHP.S186196&partnerID=40&md5=6a2a126cb7842b794476b6b7e7070d28,"Introduction: In 2017 the Thai Ministry of Public Health proposed a new financing mechanism to promote day surgery under the Universal Coverage Scheme the main public insurance arrangement for Thais. The key feature of the policy is health facilities performing day surgery can claim the treatment expense based on relative weight (RW) instead of adjusted RW (adjRW). Procedures for 12 diseases (so-called “candidate procedures”) are eligible for the new reimbursement. The objective of this study was to assess the current day surgery situation in Thailand and analyze potential budget impact from the new policy. Methods: A quantitative cross-section design was employed. Individual inpatient records of the Universal Coverage Scheme during 2014-2016 were analyzed. Descriptive statistics and simulation analyses were applied. The analyses were divided into three subtopics: 1) case volume and expense claim, 2) utilization across facilities, and 3) case mix index and budget impact. Results: Overall, day surgery accounted for 4.8% of admissions with candidate procedures. Inguinal hernias, hemorrhoids, and common bile duct stones caused the largest sum of admission numbers and admission days. Currently, the annual reimbursement for candidate procedures treated as inpatient cases is around 290.8 million Baht (US$ 8.8 million), with about 12.4 million Baht (US$ 0.38 million) for day surgery cases. If all candidate procedures were performed as day surgery and diagnostic-related groups (DRG) version 6 was applied, the incremental budget would amount to 1.9 million Baht (US$ 58,903). Conclusions: The new reimbursement policy will likely lead to minimal budget burden. Even in the case of maximal uptake of the policy, the needed budget would increase by just 15%. The marginal budget increment was explained by the infinitesimal RW-adjRW difference. Apart from the financial measure, other qualitative aspects of the policy, such as infrastructure and health staff readiness, should be explored. ? 2019 Suphanchaimat et al.",Budget impact; Case mix index; Day surgery; Inpatient; Thailand,Article; budget; common bile duct stone; cross-sectional study; health care policy; health care utilization; hemorrhoid; hospital admission; human; inguinal hernia; length of stay; major clinical study; quantitative study; reimbursement; surgery; Thailand,2-s2.0-85067564504
"Kamsaard S., Luvira V., Suwanrungruang K., Kamsa-Ard S., Luvira V., Santong C., Srisuk T., Pugkhem A., Bhudhisawasdi V., Pairojkul C.",37661495700;57190136505;6507078604;14019678900;56004086000;57208748219;57203684118;21641499100;6601942453;6603750816;,"Cholangiocarcinoma trends, incidence, and relative survival in Khon Kaen, Thailand from 1989 through 2013: A population-based cancer registry study",2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065679804&doi=10.2188%2fjea.JE20180007&partnerID=40&md5=e74c5d5b8221336fa0db71ed24a36711,"Background: Cholangiocarcinoma (CCA) is a common malignancy in northeastern Thailand. Over the last 4 decades, several policies have been implemented for its prevention, but there has been no update on the trends and relative survival (RS). Our aim was (a) to perform a statistical assessment of the incidence trends of CCA and project future trends, and (b) to estimate relative survival. Methods: All cases of CCA diagnosed from 1989 through 2013 were abstracted from the Khon Kaen Cancer Registry (KKCR). A jointpoint regression model was used to estimate the annual percentage change (APC) and to project future trends. We also calculated RS. Results: There were 11,711 cases of CCA. The incidence rate increased with an APC of 1.79% (95% confidence interval [CI], ?0.2 to 3.8) from 1989 through 2002, and decreased with an APC of ?6.09% (95% CI, ?8.2 to ?3.9) from 2002 through 2013. The projected incidence of CCA should stable over the next 10 years, albeit higher than the world rate. The respective 5-year RS for both sexes for age groups of 30–40, 41–45, 51–60, and 61–98 years was 22.3% (95% CI, 16.8–29.5), 14.3% (95% CI, 12.0–17.0), 8.6% (95% CI, 7.8–10.0), and 7.2% (95% CI, 6.4–8.0). Conclusion: The incidence rate of CCA has decreased since 2002, representing a real decline in the risk of CCA. The incidence of CCA is projected to stabilize by 2025. The survival of patients with CCA remains poor. Copyright ? 2018 Supot Kamsa-ard et al.",Cancer registry; Cholangiocarcinoma; Incidence; Relative survival; Trend,"adult; aged; bile duct cancer; bile duct carcinoma; female; human; incidence; male; middle aged; mortality; register; survival rate; Thailand; very elderly; Adult; Aged; Aged, 80 and over; Bile Duct Neoplasms; Cholangiocarcinoma; Female; Humans; Incidence; Male; Middle Aged; Registries; Survival Rate; Thailand",2-s2.0-85065679804
"Maraming P., Klaynongsruang S., Boonsiri P., Peng S.-F., Daduang S., Leelayuwat C., Pientong C., Chung J.-G., Daduang J.",57203130818;57199412279;8604054200;55362139000;10046218500;7003516380;6602945430;7404002659;23097391300;,The cationic cell-penetrating KT2 peptide promotes cell membrane defects and apoptosis with autophagy inhibition in human HCT 116 colon cancer cells,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065643395&doi=10.1002%2fjcp.28774&partnerID=40&md5=49a52fe1ea2dcea361d557fcd2567e6f,"The anticancer activity of cationic antimicrobial peptides (AMPs) has become more interesting because some AMPs have selective recognition against cancer cells. However, their antitumor properties and underlying mechanisms in cancer cells have not been clearly understood. In this study, we evaluated the effects of KT2 (lysine/tryptophan-rich AMP) on the cellular uptake and internalization mechanism, cell viability, surface charge of the cell membrane, membrane integrity, apoptotic cell death, and autophagy in human HCT 116 colon cancer cells. We found that KT2 interacted with the cell membrane of HCT 116 cells and was internalized into HCT 116 cells via clathrin-mediated and caveolae-mediated endocytosis mechanisms. The interaction of KT2 with cells caused cell membrane structure change, elevated membrane permeability, and KT2 also affected the lipid component. The results of atomic force microscopy showed cellular membrane defects of KT2-treated cells. The internalized KT2 induced nuclear condensation and apoptotic cell death. It elevated the apoptotic factor levels including those of cytochrome c and apoptosis-inducing factor. Furthermore, KT2 inhibited autophagy by the suppression of autophagy-related 5, autophagy-related 7, autophagy-related 16 like 1, and Beclin-1 proteins. In conclusion, these results revealed the cytotoxicity of cationic KT2 against HCT 116 cells and may help to clarify the interactions between cationic AMPs and cancer cells. ? 2019 Wiley Periodicals, Inc.",antimicrobial peptide; apoptosis; autophagy; cationic cell-penetrating KT2; membrane permeability,apoptosis inducing factor; atg16l1 protein; autophagy related protein 5; autophagy related protein 7; beclin 1; cell penetrating peptide; clathrin; cytochrome c; cytotoxic agent; DNA; kt2 peptide; lc3 i protein; lc3 ii protein; lipid; synthetic peptide; unclassified drug; antineoplastic activity; apoptosis; Article; atomic force microscopy; autophagy; caveola; cell death; cell membrane; cell structure; cell surface; cell viability; confocal microscopy; controlled study; cytotoxicity; endocytosis; extracellular matrix; flow cytometry; Fourier transform infrared spectroscopy; HCT 116 cell line; human; human cell; IC50; internalization; membrane permeability; membrane structure; MTT assay; priority journal; protein expression; surface charge; Western blotting; zeta potential,2-s2.0-85065643395
"Kaewkaen K., Uthama S., Ruengsirarak W., Puntumetakul R.",57196467663;57200939010;57200942047;36151084300;,Validity and reliability of the wii balance board for static balance assessment in healthy young adults,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065636780&doi=10.21315%2fmjms2019.26.2.12&partnerID=40&md5=9317af0295de3d5942bf7e2d3129e34a,"Introduction: The Wii Balance Board (WBB) is a commonly used tool for balance assessment, however the inconsistency in the reported validity for the WBB when used for the assessment of healthy young adults needs to be clarified. Aim: To investigate the concurrent validity and reliability of the WBB for balance assessment in healthy young adults. Methods: Thirty-two young adults participated in this study. Their ability to balance was tested while standing on a WBB and a laboratory-grade force platform, under three conditions: feet together with eyes open, feet together with eyes closed and semi-tandem standing with eyes open. They had 10 min resting period between tests. The agreement between the WBB and the laboratory-grade force platform was investigated, and the reliability of the WBB was determined. Results: A poor agreement between the WBB and the laboratory-grade force platform was found for all standing conditions [intraclass correlation coefficient (ICC) = 0.03 to 0.07]. A moderate to high reliability was found for the WBB for balance assessment in healthy young adults (ICC = 0.66 to 0.76). Conclusion: The WBB was found to be a reliable tool for static balance assessment in healthy young adults. However, it had poor validity compared to the laboratory-grade force platform. ? Penerbit Universiti Sains Malaysia.",Balance assessment; Wii Balance Board; Young adults,adult; article; clinical article; concurrent validity; correlation coefficient; eye; female; foot; human; human experiment; male; reliability; young adult,2-s2.0-85065636780
"Thanapirom K., Suksawatamnuay S., Sukeepaisarnjaroen W., Treeprasertsuk S., Tanwandee T., Charatcharoenwitthaya P., Thongsawat S., Leerapun A., Piratvisuth T., Boonsirichan R., Bunchorntavakul C., Pattanasirigool C., Pornthisarn B., Tuntipanichteerakul S., Sripariwuth E., Jeamsripong W., Sanpajit T., Poovorawan Y., Komolmit P.",55325142600;55599677800;6505802234;57077082800;7801658735;12778111900;6508083588;15765476200;55902566300;57192067863;38761062400;57193622273;55303704900;57192062020;57192067941;57192072910;57192062439;7102786191;8685320500;,Vitamin D-binding protein gene polymorphism predicts pegylated interferon-related HBsAg seroclearance in HBeAg-negative Thai chronic hepatitis B patients: A multicentre study,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065450321&doi=10.31557%2fAPJCP.2019.20.4.1257&partnerID=40&md5=2c9eae8544a9fff7ff1dae1b4f7af741,"Background: Vitamin D deficiency is related to poor clinical outcomes in patients with chronic hepatitis B virus (HBV) infection. Methods: We aimed to investigate the association between the genetic variants in the vitamin D metabolic pathway and the response to pegylated interferon (Peg-IFN) therapy in patients with HBeAg-negative chronic HBV infection. One hundred seven patients treated with Peg-IFN for 48 weeks were selected from 13 specialty hospitals. Eight genotypes of vitamin D cascade genes, including CYP27B1 (rs10877012), DHCR7 (rs12785878), CYP2R1 (rs2060793, rs12794714) and GC (rs4588, rs7041, rs222020, rs2282679), were found. Results: Eighty-two patients (83.7%) were infected with HBV genotype C. Eight patients had compensated liver cirrhosis (8.7%). At 24 weeks after treatment discontinuation, 41 patients (42.3%) achieved sustained treatment response, 53 (55.2%) obtained HBV DNA < 2,000 IU/ml, 6 (5.6%) gained HBsAg seroclearance, 2 (1.9%) had HBsAg seroconversion and 69 (64.5%) exhibited alanine aminotransferase (ALT) normalization. Multivariate analysis revealed that baseline HBsAg level (OR =0.06, 95% CI: 0.08-0.49, p=0.008) and the GC rs222020 TT genotype (OR=17.72, 95% CI: 1.07-294.38, p=0.04) independently predicted sustained HBsAg seroclearance. In addition, this genotype was a predictor for normalization of ALT (OR=4.61, 95%CI: 1.59-13.40, p=0.005) after therapy. The HBsAg levels at baseline and during and post-treatment tended to be reduced with the GC rs222020 TT compared with the non-TT genotypes. The other studied polymorphisms were not associated with treatment response. Conclusions: The GC rs222020 TT genotype, which is a variant in the vitamin D-binding protein gene, could identify HBeAg-negative patients who have a high probability to achieve HBsAg clearance and ALT normalization after treatment with Peg-IFN. ? 2019 Asian Pacific Organization for Cancer Prevention.",HBeAg-negative; Hepatitis B virus infection; Pegylated-interferon; Polymorphisms; Response; Vitamin D,"alpha interferon; antivirus agent; hepatitis B(e) antigen; macrogol; peginterferon alpha2a; recombinant protein; vitamin D binding protein; blood; chronic hepatitis B; clinical trial; female; follow up; genetic polymorphism; genetics; Hepatitis B virus; human; immunology; male; middle aged; multicenter study; prognosis; retrospective study; risk factor; seroconversion; Antiviral Agents; Female; Follow-Up Studies; Hepatitis B e Antigens; Hepatitis B virus; Hepatitis B, Chronic; Humans; Interferon-alpha; Male; Middle Aged; Polyethylene Glycols; Polymorphism, Genetic; Prognosis; Recombinant Proteins; Retrospective Studies; Risk Factors; Seroconversion; Vitamin D-Binding Protein",2-s2.0-85065450321
"Boonlak S., Aue-Aungkul A., Kietpeerakool C., Kleebkaow P., Chumworathayi B., Luanratanakorn S., Temtanakitpaisan A.",57208642144;55322588200;8859116300;6507790662;57211346145;6507995791;57003619100;,Impact of coexisting uterine adenomyosis on the survival outcome of patients with endometrial cancer: A retrospective cohort study,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065434199&doi=10.31557%2fAPJCP.2019.20.4.1185&partnerID=40&md5=5ad4334938ce014fa76a4a9c4786c7a6,"Objective: To determine the effects of uterine adenomyosis on endometrial cancerrecurrence rates. Methods: This retrospective cohort study reviewed all consecutive patients diagnosed with endometrial cancerwho underwent total hysterectomy-based surgical staging at Srinagarind Hospital between January, 2010 and January, 2016. The patientswere divided into two groups:a uterine adenomyosisgroup and a non-adenomyosis group. Patient demographics, type of surgery, histopathology, stage of endometrial cancer, adjuvant treatment, and survival outcomes were compared. Results: A total 350 patients were enrolled, with 132 (37.71%) in the adenomyosis group and 218 (62.29%) in the nonadenomyosis group. Deep myometrial invasion and lymphovascular space invasion (LVSI) were more commonly found among patients who had no adenomyosis compared to those with adenomyosis(52.8% vs 39.4%, P=0.02 and 53.2% vs. 38.6%, P=0.01). There were no significant differences in terms of five-year recurrence-free survival (HR=1.47; 95%CI 0.88-2.44) and five-year overall survival (HR=0.81; 95%CI 0.43-1.53) between the two comparison groups. Conclusion: Coexisting uterine adenomyosis in endometrial cancer wasassociated withdeep myometrial invasion and LVSI but did not have significant impact on survival. ? 2019 Asian Pacific Organization for Cancer Prevention.",Adenomyosis; Endometrial cancer; Overall survival; Recurrence-free survival; Risk factor,"adenomyosis; adult; aged; complication; endometrium tumor; female; follow up; human; middle aged; mortality; multimodality cancer therapy; prognosis; retrospective study; survival rate; uterus cancer; very elderly; Adenomyosis; Adult; Aged; Aged, 80 and over; Combined Modality Therapy; Endometrial Neoplasms; Female; Follow-Up Studies; Humans; Middle Aged; Prognosis; Retrospective Studies; Survival Rate; Uterine Neoplasms",2-s2.0-85065434199
"Boonroumkaew P., Sanpool O., Rodpai R., Sadaow L., Somboonpatarakun C., Laymanivong S., Aung W.P.P., Un M., Laummaunwai P., Intapan P.M., Maleewong W.",57195774108;36136259600;56819028300;56021526800;57148366100;56118105500;57193206328;57208188530;15052117200;7003843651;7003695802;,"Molecular identification and genetic diversity of Gnathostoma spinigerum larvae in freshwater fishes in southern Lao PDR, Cambodia, and Myanmar",2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064081924&doi=10.1007%2fs00436-019-06292-z&partnerID=40&md5=599e62ef6dc0bdb3574217f2cba8b47a,"Gnathostomiasis, an emerging food-borne parasitic zoonosis in Asia, is mainly caused by Gnathostoma spinigerum (Nematoda: Gnathostomatidae). Consumption of raw meat or freshwater fishes in endemic areas is the major risk factor. Throughout Southeast Asia, including Thailand, Lao PDR, Cambodia, and Myanmar, freshwater fish are often consumed raw or undercooked. The risk of this practice for gnathostomiasis infection in Lao PDR, Cambodia, and Myanmar has never been evaluated. Here, we identified larvae of Gnathostoma species contaminating freshwater fishes sold at local markets in these three countries. Public health authorities should advise people living in, or travelling to, these areas to avoid eating raw or undercooked freshwater fishes. Identification of larvae was done using molecular methods: DNA was sequenced from Gnathostoma advanced third-stage larvae recovered from snakehead fishes (Channa striata) and freshwater swamp eels (Monopterus albus). Phylogenetic analysis of a portion of the mitochondrial cytochrome c oxidase subunit I gene showed that the G. spinigerum sequences recovered from southern Lao PDR, Cambodia, and Myanmar samples had high similarity to those of G. spinigerum from China. Sequences of the nuclear ribosomal DNA internal transcribed spacer 2 region closely resembled sequences of G. spinigerum from Thailand, Indonesia, the USA, and central Lao PDR. This is the first molecular evidence of G. spinigerum from freshwater fishes in southern Lao PDR, Cambodia, and Myanmar. ? 2019, Springer-Verlag GmbH Germany, part of Springer Nature.",Asian countries; Foodborne nematode; Freshwater fishes; Genetic diversity; Gnathostoma spinigerum; Molecular evidence,"cytochrome c oxidase; fresh water; protozoal DNA; spacer DNA; animal; Cambodia; classification; fish; food poisoning; genetic variation; genetics; Gnathostoma; gnathostomiasis; Indonesia; isolation and purification; Laos; larva; Myanmar; parasitology; phylogeny; Smegmamorpha; veterinary medicine; zoonosis; Anguilla; Animals; Cambodia; DNA, Intergenic; DNA, Protozoan; Electron Transport Complex IV; Fishes; Foodborne Diseases; Fresh Water; Genetic Variation; Gnathostoma; Gnathostomiasis; Indonesia; Laos; Larva; Myanmar; Phylogeny; Smegmamorpha; Zoonoses",2-s2.0-85064081924
"Rajachan O.-A., Hongtanee L., Chalermsaen K., Kanokmedhakul K., Kanokmedhakul S.",56070637400;57208147862;57208148106;6506530470;6603331465;,Bioactive galloyl flavans from the stems of Helixanthera parasitica,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063951915&doi=10.1080%2f10286020.2019.1592165&partnerID=40&md5=7e80880b3fa4547ea158ad9198587052,"Three new flavans, (2S)-7-O-galloyl-5,3′,4′-trihydroxyflavan (1), (2S)-7,3'-O-digalloyl-5,4'-dihydroxyflavan (2), and (2S)-7,4'-O-digalloyl-5,3'-dihydroxyflavan (3), together with four known compounds, (2S)-5,7,3′,4′-tetrahydroxyflavan (4), (-)-epicatechin (5), (-)-syringaresinol (6), and methyl gallate (7) have been isolated from the EtOAc extract of the stems of Helixanthera parasitica. Compounds 2 and 3 were obtained as a mixture of positional isomers. The structures of the isolated compounds were established using extensive spectroscopic data. Compound 1 and the mixture of 2 and 3 exhibited significant antimalarial activity against Plasmodium falciparum, with IC 50 values of 0.59 and 1.38 μM, respectively. In addition, flavans 1–3 showed cytotoxicity against KB, MCF-7, and NCI-H187 cancer cell lines, with IC 50 values in the range of 11.1–30.0 μM. ? 2019, ? 2019 Informa UK Limited, trading as Taylor & Francis Group.",antimalarial; cytotoxicity; flavans; Helixanthera parasitica; Loranthaceae,,2-s2.0-85063951915
"Solikhah S., Promthet S., Hurst C.",57193766834;28167786600;14013748700;,"Awareness level about breast cancer risk factors, barriers, attitude and breast cancer screening among Indonesian women",2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063425418&doi=10.31557%2fAPJCP.2019.20.3.877&partnerID=40&md5=b4972a4cce91fc4fc8a7a33c0b125e9a,"Background: Globally, breast cancer is the second most common cancer in women and is a leading cause of mortality in Indonesia. Raising awareness of breast cancer is particularly important to help at risk women seek medical treatment for this disease. This study aimed to comprehensively investigate the Indonesian women's level of knowledge about breast cancer risk factors, barriers, attitude and breast cancer screening. Methods: This population-based cross-sectional study administered the breast cancer awareness Indonesian scale (BCAS-I) to 856 Indonesian women. Samples were selected in rural and urban combinations from three provinces by stratified random sampling. The ordinal logistic model was used to investigate the clustering effect of the participant's characteristics in this study. Results: Of the women, 62% lived in rural areas and 38% lived in urban areas. Living in an urban area was significantly associated with a lower knowledge of the risk factors. However, living in an urban area was significantly associated with better attitudes and healthier behaviours related to breast cancer awareness. Women with higher education levels had 70% worse attitudes toward breast cancer awareness. Women living South of Sumatera, women living in Yogyakarta, and unmarried women were 5.03, 3.84, and 1.56 times as likely to have higher perceived barriers, respectively. Conclusion: Urban women had a poorer level of knowledge of breast cancer risk factors compared to women living in more rural areas. The result of this study may reflect inadequate breast cancer awareness campaigns or a lack of breast cancer awareness campaigns. These findings suggest that additional education programs aiming to increase awareness and educate the public are needed. ? 2019.",Breast cancer; Breast cancer screening; Indonesian women,"adolescent; adult; aged; attitude to health; breast self examination; breast tumor; cross-sectional study; early cancer diagnosis; female; follow up; health behavior; human; Indonesia; middle aged; perception; prognosis; psychology; questionnaire; risk factor; very elderly; young adult; Adolescent; Adult; Aged; Aged, 80 and over; Attitude to Health; Breast Neoplasms; Breast Self-Examination; Cross-Sectional Studies; Early Detection of Cancer; Female; Follow-Up Studies; Health Behavior; Health Knowledge, Attitudes, Practice; Humans; Indonesia; Middle Aged; Perception; Prognosis; Risk Factors; Surveys and Questionnaires; Young Adult",2-s2.0-85063425418
"Jongkumchok W., Chaiear N., Soonthornvinit W., Lerdruampattana S.",57188701034;56028968900;57207915952;57207911324;,Immunity to Hepatitis B virus as a fitness for duty program for health workers at the university hospital in Thailand,2019,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063235022&partnerID=40&md5=da97f5997a1b156e01dc91a11894d1ab,"Background: Health workers (HWs) are at high risk for hepatitis B virus (HBV) infection; especially those with no immunity to HBV. Notwithstanding, no prior Thai studies regarding HBV immunity as a fitness for duty program have been published. Objective: This study aimed to describe the status of HBV immunity as related to an occupational health program for new health workers. Materials and Methods: This was a descriptive study in which 1,302 samples were collected from existing data recorded by the Occupational Health and Safety (OH&S) Office between 2013 and 2016. Descriptive statistics were used to describe proportions. Results: The immunity to HBV amongst persons with direct contact to blood-borne pathogens (BBPs) between 2013 and 2016 represented the majority who had immunity to HBV. The number with HBV immunity rose every year between 2013 and 2016 (50.0% to 84.7%) whereas those actually infected with HBV declined (4.3% to 0.6%). When assessing fitness for duty, 95.4% were fit for duty with BBPs. Conclusion: The trend of BBPs-sero-protected against hepatitis B virus among HWs is increasing. Occupational health programs for health workers were used to ensure fitness for duty with BBPs, and specifically HBV. ? JOURNAL OF THE MEDICAL ASSOCIATION OF THAILAND| 2019.",Fitness for duty; Health workers; Hepatitis B; Hospital; Preplacement,adult; article; bloodborne bacterium; female; health care personnel; Hepatitis B virus; human; major clinical study; male; nonhuman; statistics; Thailand; university hospital; virus immunity,2-s2.0-85063235022
