"文獻名稱.","年份","摘要","索引關鍵字"
"Tubeimoside-1, a triterpenoid saponin, induces cytoprotective autophagy in human breast cancer cells in vitro via Akt-mediated pathway",2019,"Autophagy, a form of cellular self-digestion by lysosome, is associated with various disease processes including cancers, and modulating autophagy has shown promise in the treatment of various malignancies. A number of natural products display strong antitumor activity, yet their mechanisms of action remain unclear. To gain a better understanding of how traditional Chinese medicine agents exert antitumor effects, we screened 480 natural compounds for their effects on autophagy using a high content screening assay detecting GFP-LC3 puncta in HeLa cells. Tubeimoside-1 (TBMS1), a triterpenoid saponin extracted from Bolbostemma paniculatum (Maxim) Franquet (Cucurbitaceae), was identified as a potent activator of autophagy. The activation of autophagy by TBMS1 was evidenced by increased LC3-II amount and GFP-LC3 dots, observation of autophagosomes under electron microscopy, and enhanced autophagic flux. To explore the mechanisms underlying TBMS1-activated autophagy, we performed cheminformatic analyses and surface plasmon resonance (SPR) binding assay that showed a higher likelihood of the binding between Akt protein and TBMS1. In three human breast cancer cell lines, we demonstrated that Akt–mTOR–eEF-2K pathway was involved in TBMS1-induced activation of autophagy, while Akt-mediated downregulations of Mcl-1, Bcl-xl, and Bcl-2 led to the activation of apoptosis of the breast cancer cells. Inhibition of autophagy enhanced the cytotoxic effect of TBMS1 via promoting apoptosis. Our results demonstrate the role and mechanism of TBMS1 in activating autophagy, suggesting that inhibition of cytoprotective autophagy may act as a therapeutic strategy to reinforce the activity of TBMS1 against cancers. ? 2018, Shanghai Institute of Materia Medica, CAS and Chinese Pharmacological Society. All rights reserved.","antineoplastic agent; mammalian target of rapamycin; protein bcl 2; protein bcl xl; protein kinase B; protein mcl 1; saponin; triterpenoid; tubeimoside 1; unclassified drug; antineoplastic agent; protein kinase B; saponin; triterpene; tubeimoside I; Akt signaling; Article; autophagosome; autophagy; breast cancer; controlled study; down regulation; drug cytotoxicity; drug mechanism; electron microscopy; human; human cell; in vitro study; surface plasmon resonance; apoptosis; autophagy; breast tumor; drug effect; metabolism; signal transduction; tumor cell line; Antineoplastic Agents; Apoptosis; Autophagy; Breast Neoplasms; Cell Line, Tumor; Humans; Proto-Oncogene Proteins c-akt; Saponins; Signal Transduction; Triterpenes"
"Mutations of genes including DNMT3A detected by next-generation sequencing in thyroid cancer",2019,"More than 90% of thyroid cancer belongs to the papillary and follicular thyroid carcinomas based on pathological subtypes. Papillary and follicular thyroid carcinoma are generally associated with a good prognosis. In contrast, other pathological subtypes such as poorly-differentiated and anaplastic thyroid carcinoma (PDTC and ATC) have a poor clinical outcome with a short life expectancy. To identify the genetic variations and biomarkers that may potentially distinguish the aggressive form of thyroid cancer, we performed a retrospective analysis of the formalin-fixed paraffin-embedded tumor samples from 50 patients who mainly displayed aggressive thyroid cancer using next-generation sequencing of 416 solid tumor-related genes. We adopted extensive bioinformatic analysis to vigorously remove germline single-nucleotide polymorphism and systematic sequencing errors, and report here that mutation in DNMT3A gene was significantly enriched in patients with PDTC or ATC. ? 2018, ? 2018 Taylor & Francis Group, LLC.","antineoplastic agent; DNA methyltransferase 3A; formaldehyde; glutamine; glycine; radioactive iodine; tumor marker; adult; anaplastic thyroid carcinoma; Article; bioinformatics; cancer chemotherapy; cancer radiotherapy; cancer surgery; cancer survival; cohort analysis; controlled study; differentiated thyroid cancer; distant metastasis; female; gene frequency; gene mutation; genetic variation; germline mutation; human; indel mutation; major clinical study; male; middle aged; next generation sequencing; overall survival; paraffin embedding; poorly differentiated thyroid cancer; single nucleotide polymorphism; thyroid carcinoma; thyroid follicular carcinoma; thyroid medullary carcinoma; thyroid papillary carcinoma"
"TRIM13 inhibited cell proliferation and induced cell apoptosis by regulating NF-κB pathway in non-small-cell lung carcinoma cells",2019,"Tripartite Motif Containing 13 (TRIM13), a member of TRIM proteins, is deleted in multiple tumor types, especially in B-cell chronic lymphocytic leukemia and multiple myeloma. The present study explored the expression and potential role of TRIM13 in non-small-cell lung carcinoma (NSCLC). We found that TRIM13 mRNA and protein expression was reduced in NSCLC tissues and cell lines in comparison to paired non-cancerous tissues and a human normal bronchial epithelial cell line, respectively. Overexpression of TRIM13 in NCI-H1975 and SPC-A-1 cells hampered cell proliferation. Additionally, TRIM13 overexpression increased the levels of cleaved caspase-3. TRIM13-induced NSCLC cell apoptosis was attenuated by a caspase-3 inhibitor Ac-DEVD-CHO, suggesting that TRIM13 induced cell apoptosis partially through a caspase-3-dependent pathway. Moreover, it has been reported that TRIM13 can regulate nuclear factor kappaB (NF-κB) activity. Our data showed that TRIM13 overexpression inactivated NF-κB as indicated by the increased cytosolic NF-κB and decreased nuclear NF-κB. Exposure to an NF-κB inhibitor PDTC significantly blocked the impact of TRIM13 knockdown on cell proliferation and apoptosis, indicating the functions of TRIM13 in NSCLC cells were mediated by the NF-κB pathway. Finally, we demonstrated that TRIM13 overexpression suppressed tumor growth and induced cell apoptosis in vivo by using a xenograft mouse model. Collectively, our results indicate that TRIM13 behaves as a tumor suppressor in NSCLC through regulating NF-κB pathway. Our findings may offer a promising therapeutic target for NSCLC. ? 2019","caspase 3; immunoglobulin enhancer binding protein; messenger RNA; protein TRIM13; pyrrolidine dithiocarbamate; tripartite motif protein; unclassified drug; DNA binding protein; immunoglobulin enhancer binding protein; TRIM13 protein, human; tumor suppressor protein; animal cell; animal experiment; animal model; apoptosis; Article; cancer cell; cancer tissue; cell culture; cell proliferation; clinical article; controlled study; down regulation; human; human cell; human tissue; immunohistochemistry; in vivo study; molecularly targeted therapy; mouse; NCI-H1975 cell line; non small cell lung cancer; nonhuman; priority journal; protein expression; protein function; real time polymerase chain reaction; RNA interference; RNA isolation; signal transduction; SPC-A1 cell line; tumor growth; Western blotting; A-549 cell line; animal; cancer transplantation; female; genetics; lung tumor; male; metabolism; non small cell lung cancer; nude mouse; pathology; xenograft; A549 Cells; Animals; Apoptosis; Carcinoma, Non-Small-Cell Lung; Cell Proliferation; DNA-Binding Proteins; Female; Heterografts; Humans; Lung Neoplasms; Male; Mice; Mice, Nude; Neoplasm Transplantation; NF-kappa B; Signal Transduction; Tumor Suppressor Proteins"
"Vehicle Detection and Tracking in Complex Traffic Circumstances with Roadside LiDAR",2019,"The problem of traffic safety has become increasingly prominent owing to the increase in the number of cars. Traffic accidents often occur in an instant, which makes it necessary to obtain traffic data with high resolution. High-resolution micro traffic data (HRMTD) indicates that the spatial resolution reaches the centimeter level and that the temporal resolution reaches the millisecond level. The position, direction, speed, and acceleration of objects on the road can be extracted with HRMTD. In this paper, a LiDAR sensor was installed at the roadside for data collection. An adjacent-frame fusion method for vehicle detection and tracking in complex traffic circumstances is presented. Compared with the previous research, objects can be detected and tracked without object model extraction or a bounding box description. In addition, problems caused by occlusion can be improved using adjacent frames fusion in the vehicle detection and tracking algorithms in this paper. The data processing procedure are as follows: selection of area of interest, ground point removal, vehicle clustering, and vehicle tracking. The algorithm has been tested at different sites (in Reno and Suzhou), and the results demonstrate that the algorithm can perform well in both simple and complex application scenarios. ? National Academy of Sciences: Transportation Research Board 2019.","Data handling; Object detection; Optical radar; Roadsides; Area of interest; Centimeter levels; Complex applications; Data collection; Processing procedures; Spatial resolution; Temporal resolution; Vehicle detection; Vehicles"
"The Effect of sequential bilateral low-frequency rTMS over dorsolateral prefrontal cortex on serum level of BDNF and GABA in patients with primary insomnia",2019,"Objective: This study aimed to investigate the effect of sequential bilateral low-frequency repetitive transcranial magnetic stimulation (rTMS) over dorsolateral prefrontal cortex (DLPFC) on patients with primary insomnia (PI). Methods: A total of 32 eligible right-handed participants diagnosed by PI according to International classification of sleep disorders (ICD-3) were recruited into this study. Participants received 10 daily sessions of sequential bilateral 1?Hz rTMS over DLPFC. Before and after the whole procedure of rTMS, patients were assessed by Pittsburgh Sleep Quality Index (PSQI) for the severity of sleep disturbance. Meanwhile, serum concentration of brain-derived neurotrophic factor (BDNF) and gamma-aminobutyric acid (GABA) in patients was measured by ELISA and UPLC, respectively. Moreover, the amplitude of MEPs reflecting the right cortical excitability was examined. Finally, Pearson correlation analysis was performed to evaluate the correlation among the change of these variables. Results: After rTMS treatment, the PSQI score was markedly decreased as compared to pre-rTMS; the concentrations of serum BDNF and GABA were significantly higher; the amplitude of MEPs was markedly reduced. Pearson correlation analysis revealed that the change of PSQI score was negatively associated with the alteration of serum BDNF level and serum GABA level, and positively associated with the change of MEPs amplitude; the change of MEPs amplitude was negatively associated with fold change in the serum BDNF level and the serum GABA level; the increase in serum GABA level was positively associated with the serum BDNF level. Conclusions: A sequential bilateral low-frequency rTMS over DLPFC significantly improves primary insomnia probably by increasing the level of BDNF and GABA in the brain and reducing cortical excitability. ? 2019 The Authors. Brain and Behavior published by Wiley Periodicals, Inc.","4 aminobutyric acid; brain derived neurotrophic factor; 4 aminobutyric acid; brain derived neurotrophic factor; adult; amplitude modulation; Article; clinical article; clinical assessment; clinical protocol; comparative study; correlation analysis; cortical excitability; disease duration; disease severity; dorsolateral prefrontal cortex; educational status; electromyography; employment status; enzyme linked immunosorbent assay; Epworth sleepiness scale; female; human; International Classification of Diseases; low frequency electrotherapy; male; marriage; mass spectrometry; nuclear magnetic resonance imaging; Pittsburgh Sleep Quality Index; primary insomnia; priority journal; repetitive transcranial magnetic stimulation; sleep disorder; sleep quality; transcranial magnetic stimulation; ultra performance liquid chromatography; blood; insomnia; middle aged; physiology; prefrontal cortex; procedures; transcranial magnetic stimulation; treatment outcome; Adult; Brain-Derived Neurotrophic Factor; Correlation of Data; Female; gamma-Aminobutyric Acid; Humans; Male; Middle Aged; Prefrontal Cortex; Sleep Initiation and Maintenance Disorders; Transcranial Magnetic Stimulation; Treatment Outcome"
"Multishelled Hollow Structures of Yttrium Oxide for the Highly Selective and Ultrasensitive Detection of Methanol",2019,"Methanol is extremely harmful to human health, since it is oxidized slowly and can accumulate in the human body. Therefore, it is essential to develop a methanol gas sensing technology with high sensitivity and selectivity for use in environmental monitoring and healthcare. In this work, a simple and low-cost sensor based on a Y 2 O 3 multishelled hollow structure (YMSH) to selectively detect methanol with an ultrasensitive limit of detection (71 ppb) is developed. The unique multishelled hollow structure with a large surface area and exposed {222} facets makes an important contribution to the ultrasensitive detection of methanol, which is further confirmed by subsequent theoretical simulations. Moreover, in situ Fourier transform infrared spectra verify that CO 2 is the final product, which indicates a high catalytic activity of the YMSHs toward methanol oxidation. Interestingly, the sensor can also be applied to liquor samples that are mixtures of ethanol, methanol, and water, which provides a facile way to detect methanol in wines. This sensor represents a unique and highly sensitive means to detect methanol, which has great promise for potential application in environmental monitoring and food safety inspection. ? 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","Catalyst activity; Catalytic oxidation; Environmental technology; Gas sensing electrodes; Volatile organic compounds; Yttrium oxide; Cataluminescence; Environmental Monitoring; Food safety inspection; Fourier transform infrared spectra; Hollow structure; Methanol Oxidation; Theoretical simulation; Ultrasensitive detection; Methanol"
"Nanoscale metal-organ frameworks and coordination polymers as theranostic platforms for cancer treatment",2019,"Both nanoscale metal organic frameworks (NMOFs) with ordered crystalline structure and nanoscale coordination polymers (NCPs) which instead show non-crystalline structure are formed by coordination interactions between inorganic metal ions or clusters with organic bridging ligands. NMOFs and NCPs have shown great potential in the field of biomedicine in recent years, owning to their unique advantages including inherent biodegradability, the mesoporous structure to enable loading of various therapeutic or imaging molecules, as well as diverse compositions in both metal ions and organic ligands to render them multiple functionalities in a single system. In this review article, the synthesis and modification strategies of NMOFs/NCPs, together with their applications in drug delivery, biomedical imaging and various types of cancer therapies will be summarized. In addition to reviewing the latest advances in this rapid growing direction, the future prospects of applying NMOFs/NCPs for cancer theranostics will also be addressed. ? 2019 Elsevier B.V.",""
"Investigation of Nonmotor Symptoms in First-Degree Relatives of Patients with Different Clinical Types of Parkinson's Disease",2019,"Background. Nonmotor symptoms (NMS) are prodromal characteristics of Parkinson's disease (PD). The first-degree relatives (FDR) of PD patients had a higher risk of PD and also had more NMS. Objective. To delineate NMS in FDR of patients with different clinical types of PD. Methods. A total of 98 PD probands were recruited; 256 siblings of them were enrolled in the FDR group. Various scales were used to assess NMS, including depression, anxiety, cognitive impairment, insomnia, constipation, excessive daytime sleepiness, rapid eye movement sleep behavior disorder (RBD), and restless legs syndrome (RLS). The incidences of NMS were further compared between the FDR groups of PD with different types. Results. The FDR of early-onset PD (EOP) showed a higher incidence of moderate to severe depression (OR = 4.08; 95% CI: 1.12-14.92; P=0.033), anxiety (OR = 4.22; 95% CI: 1.87-9.52; P=0.001), and excessive daytime sleepiness (OR = 3.40; 95% CI: 1.00-11.48; P=0.049) than the FDR of late-onset PD (LOP). It was also found that RBD (OR = 11.65; 95% CI: 3.82-35.54; P<0.001), constipation (OR = 4.94; 95% CI: 1.85-13.21; P=0.001), sleep disorders (OR = 4.51; 95% CI: 1.73-11.78; P=0.002), cognitive impairment (OR = 3.55; 95% CI: 1.62-7.77; P=0.002), and anxiety (OR = 2.49; 95% CI: 1.32-4.71; P=0.005) were more frequent in FDR of tremor-dominant PD (TDP) than in FDR of non-tremor-dominant PD (NTDP). Conclusions. The siblings of patients with EOP and TDP have more NMS, presuming that they have a higher risk in the PD prodromal stage. Whether they have a greater possibility to progress into PD requires further investigation. ? 2019 Jiang-bing Liu et al.","adult; aged; anxiety disorder; Article; cognitive defect; constipation; controlled study; daytime somnolence; depression; female; first-degree relative; high risk patient; human; incidence; insomnia; major clinical study; male; non tremor dominant parkinson disease; Parkinson disease; prevalence; REM sleep; restless legs syndrome; sibling; symptom; tremor; tremor dominant parkinson disease"
"Analysis of survival-related LncRNA landscape identifies a role for LINC01537 in energy metabolism and lung cancer progression",2019,"Many long non-coding RNAs (lncRNAs) have emerged as good biomarkers and potential therapeutic targets for various cancers. We aimed to get a detailed understanding of the lncRNA landscape that is associated with lung cancer survival. A comparative analysis between our RNA sequencing (RNA-seq) data and TCGA datasets was conducted to reveal lncRNAs with significant correlations with lung cancer survival and then the association of the most promising lncRNA was validated in a cohort of 243 lung cancer patients. Comparing RNA-seq data with TCGA ones, 84 dysregulated lncRNAs were identified in lung cancer tissues, among which 10 lncRNAs were significantly associated with lung cancer survival. LINC01537 was the most significant one (p = 2.95 × 10?6). Validation analysis confirmed the downregulation of LINC01537 in lung cancer. LINC01537 was observed to inhibit tumor growth and metastasis. It also increased cellular sensitivity to nilotinib. PDE2A (phosphodiesterase 2A) was further identified to be a target of LINC01537 and it was seen that LINC01537 promoted PDE2A expression via RNA–RNA interaction to stabilize PDE2A mRNA and thus echoed effects of PDE2A on energy metabolism including both Warburg effect and mitochondrial respiration. Other regulators of tumor energy metabolism were also affected by LINC01537. These results elucidate a suppressed role of LINC01537 in lung cancer development involving tumor metabolic reprogramming, and we believe that it might be a biomarker for cancer survival prediction and therapy. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.","biological marker; cisplatin; linc 01537; long untranslated RNA; nilotinib; phosphodiesterase; phosphodiesterase 2a; unclassified drug; cyclic nucleotide phosphodiesterase 2; long untranslated RNA; PDE2A protein, human; A-549 cell line; adult; animal experiment; animal model; animal tissue; Article; cancer growth; cancer survival; cell invasion; cell migration; cell reprogramming technique; cell stress; chemosensitivity; cohort analysis; controlled study; down regulation; energy metabolism; female; flow cytometry; fluorescence in situ hybridization; gene overexpression; human; human cell; human tissue; immunohistochemistry; lung cancer; male; mitochondrial respiration; mouse; nonhuman; oxygen consumption; PC-9 cell line; protein expression; protein RNA binding; real time polymerase chain reaction; ribonuclease protection assay; RNA isolation; RNA sequence; RNA stability; tumor xenograft; upregulation; wound healing assay; animal; Bagg albino mouse; disease exacerbation; gene expression regulation; gene regulatory network; genetics; lung tumor; metabolism; middle aged; pathology; A549 Cells; Animals; Cyclic Nucleotide Phosphodiesterases, Type 2; Disease Progression; Energy Metabolism; Female; Gene Expression Regulation, Neoplastic; Gene Regulatory Networks; Humans; Lung Neoplasms; Male; Mice, Inbred BALB C; Middle Aged; RNA, Long Noncoding"
"Effects of continuous positive airway pressure on depression and anxiety symptoms in patients with obstructive sleep apnoea: results from the sleep apnoea cardiovascular Endpoint randomised trial and meta-analysis",2019,"Background: Whether continuous positive airway pressure (CPAP) treatment can improve depression or anxiety symptoms in obstructive sleep apnoea (OSA) patients remains uncertain. Methods: Secondary analysis of the Sleep Apnea Cardiovascular Endpoints (SAVE) trial, combined with a systematic review of randomised evidence. The SAVE secondary analyses involved 2410 patients with co-existing moderate–severe OSA and established cardiovascular disease randomly allocated to CPAP treatment plus usual care or usual care alone and followed up for 3·7 (SD 1·6) years. We evaluated the effect of CPAP treatment on depression and anxiety caseness (scores ? 8 on the Hospital Anxiety and Depression Scale depression and anxiety subscales [HADS-D and HADS-A]) for OSA patients. Findings: CPAP treatment was associated with reduced odds of depression caseness (adjusted odds ratio [OR] 0·80, 95% confidence interval [CI] 0·65–0·98, P = 0·031) compared to usual care in the SAVE trial and the treatment effect was greater in those with pre-existing depression symptoms. A systematic review of 20 randomised trials including 4255 participants confirmed a benefit of CPAP in reducing depression symptoms in OSA patients: the overall effect (standardised mean difference) was ? 0·18 (95% CI ? 0·24 to ? 0·12). No effect of CPAP treatment on anxiety caseness was found both in patients of the SAVE study (adjusted OR 0·98, 95% CI 0·78–1·24, P = 0·89) and the systematic review. Interpretation: CPAP reduces depression symptoms in patients with co-existing OSA and CVD independently of improvements in sleepiness. ? 2019","anxiety disorder; Article; comorbidity; depression; disease severity; follow up; Hospital Anxiety and Depression Scale; human; major clinical study; meta analysis; meta analysis (topic); odds ratio; positive end expiratory pressure; randomized controlled trial (topic); secondary analysis; sleep disordered breathing; somnolence; systematic review; treatment outcome"
"The effects of a low gi diet on cardiometabolic and inflammatory parameters in patients with type 2 and gestational diabetes: A systematic review and meta-analysis of randomised controlled trials",2019,"The prevalence of diabetes is increasing globally, and its effect on patients and the healthcare system can be significant. Gestational diabetes mellitus (GDM) and type 2 diabetes are well established risk factors for cardiovascular disease, and strategies for managing these conditions include dietary interventions, such as the use of a low glycemic index (GI) diet. Aims: This review aimed to evaluate the effects of a low GI diet on the cardio-metabolic and inflammatory parameters in patients with type 2 diabetes and women with GDM and assess whether the effects are different in these conditions. Methods: This review was based on the preferred reporting items for systematic reviews and meta-analyses (PRISMA) guidelines. Three databases (EMBASE, Pubmed, and PsycINFO) were searched from inception to 20 February 2019 using search terms that included synonyms and Medical Subject Headings (MeSH) in line with the population, intervention, comparator, outcomes, and studies (PICOS) framework. Studies were evaluated for the quality and risk of bias. Results: 10 randomised controlled studies were included in the systematic review, while 9 were selected for the meta-analysis. Two distinct areas were identified: the effect of a low GI diet on lipid profile and the effect of a low GI diet on inflammatory parameters. The results of the metaanalysis showed that there were no significant differences (p > 0.05) between the low GI and higher GI diets with respect to total cholesterol, HDL, and LDL cholesterol in patients with type 2 diabetes. However, there was a significant difference (p = 0.027) with respect to triglyceride which increased by a mean of 0.06 mmol/L (0.01, 0.11) in patients with type 2 diabetes on higher GI diet. With respect to the women with GDM, the findings from the systematic review were not consistent in terms of the effect of a low GI diet on the lipid profile. The results of the meta-analysis did not show significant differences (p > 0.05) between low GI and higher GI diets with respect to adiponectin and C-reactive proteins in patients with type 2 diabetes, but a significant difference (p < 0.001) was observed between the two groups in relation to interleukin–6. Conclusion: This systematic review and meta-analysis have demonstrated that there were no significant differences (p > 0.05) between the low GI and higher GI diets in relation to total cholesterol–HDL and LDL cholesterol–in patients with type 2 diabetes. However, a significant difference (p < 0.05) was observed between the two groups with respect to triglyceride in patients with type 2 diabetes. The results of the effect of a low GI diet on the lipid profile in patients with GDM were not consistent. With respect to the inflammatory parameters, the low GI diet significantly decreased interleukin–6 in patients with type 2 diabetes compared to the higher GI diet. More studies are needed in this area of research. ? 2019 by the authors. Licensee MDPI, Basel, Switzerland.","adiponectin; biological marker; C reactive protein; high density lipoprotein cholesterol; interleukin 6; low density lipoprotein cholesterol; triacylglycerol; cardiometabolic risk; cardiovascular risk; data quality assessment; evaluation study; female; glycemic index; health care system; human; inflammation; lipid analysis; lipid diet; low fat diet; meta analysis; non insulin dependent diabetes mellitus; outcome assessment; parallel design; pregnancy diabetes mellitus; prevalence; publication bias; randomized controlled trial (topic); Review; risk factor; systematic review; diet; glycemic index; inflammation; non insulin dependent diabetes mellitus; pregnancy; pregnancy diabetes mellitus; Diabetes Mellitus, Type 2; Diabetes, Gestational; Diet; Female; Glycemic Index; Humans; Inflammation; Pregnancy"
"A multicenter, prospective evaluation of the Chinese Society of Thrombosis and Hemostasis Scoring System for disseminated intravascular coagulation",2019,"Introduction: Disseminated intravascular coagulation (DIC) is a severe complication of critical conditions. There are several scoring systems used for the diagnosis of DIC, including the International Society on Thrombosis and Hemostasis (ISTH) Overt-DIC criteria, the Japanese Ministry of Health and Welfare (JMHW) criteria and the Chinese Society of Thrombosis and Hemostasis scoring system for DIC (CDSS). The objective of this prospective study was to evaluate the accuracy and predictive value of the CDSS. Materials and methods: 1318 patients, aged 18–70 years old and suspected of DIC were enrolled from 18 hospitals across China. Participants were divided into two groups for analysis (group 1, non-hematological diseases; group 2, hematological diseases). 242 patients were excluded because of incomplete data collection and failure to follow-up. Results and conclusions: The rates of concordance of diagnosis of DIC between the CDSS and two other scoring systems were close to 80%. The area under ROC curves of CDSS had a slight advantage when using the ISTH, JMHW criteria or prognosis as gold standard, respectively. The CDSS DIC was an independent predictor of mortality, and its odds-ratio was superior or comparable to that of the ISTH and JMHW criteria in the two groups. The CDSS DIC score also had a significant correlation with the APACHE II and SOFA score (p < 0.05). In summary, as a quantification standard of the Chinese experts’ consensus, the CDSS is conducive to the standardized diagnosis of DIC because of its favorable diagnostic and prognostic utility. ? 2018 Elsevier Ltd","adult; aged; APACHE; area under the curve; Article; controlled study; disseminated intravascular clotting; female; follow up; gold standard; human; informed consent; limit of quantitation; major clinical study; male; mortality; practice guideline; priority journal; prognosis; prospective study; receiver operating characteristic; scoring system; Sequential Organ Failure Assessment Score; standardization; blood; China; clinical trial; disseminated intravascular clotting; hemostasis; medical society; middle aged; multicenter study; odds ratio; Adult; APACHE; China; Disseminated Intravascular Coagulation; Female; Hemostasis; Humans; Male; Middle Aged; Odds Ratio; Prognosis; Prospective Studies; ROC Curve; Societies, Medical"
"KCTD: A new gene family involved in neurodevelopmental and neuropsychiatric disorders",2019,"The underlying molecular basis for neurodevelopmental or neuropsychiatric disorders is not known. In contrast, mechanistic understanding of other brain disorders including neurodegeneration has advanced considerably. Yet, these do not approach the knowledge accrued for many cancers with precision therapeutics acting on well-characterized targets. Although the identification of genes responsible for neurodevelopmental and neuropsychiatric disorders remains a major obstacle, the few causally associated genes are ripe for discovery by focusing efforts to dissect their mechanisms. Here, we make a case for delving into mechanisms of the poorly characterized human KCTD gene family. Varying levels of evidence support their roles in neurocognitive disorders (KCTD3), neurodevelopmental disease (KCTD7), bipolar disorder (KCTD12), autism and schizophrenia (KCTD13), movement disorders (KCTD17), cancer (KCTD11), and obesity (KCTD15). Collective knowledge about these genes adds enhanced value, and critical insights into potential disease mechanisms have come from unexpected sources. Translation of basic research on the KCTD-related yeast protein Whi2 has revealed roles in nutrient signaling to mTORC1 (KCTD11) and an autophagy-lysosome pathway affecting mitochondria (KCTD7). Recent biochemical and structure-based studies (KCTD12, KCTD13, KCTD16) reveal mechanisms of regulating membrane channel activities through modulation of distinct GTPases. We explore how these seemingly varied functions may be disease related. ? 2019 The Authors. CNS Neuroscience & Therapeutics Published by John Wiley & Sons Ltd.","4 aminobutyric acid; 4 aminobutyric acid B receptor; KCTD11 protein; KCTD12 protein; KCTD13 protein; KCTD15 protein; KCTD16 protein; KCTD17 protein; KCTD2 protein; KCTD3 protein; KCTD5 protein; KCTD7 protein; KCTD8 protein; KCTD9 protein; potassium channel; unclassified drug; amino acid sequence; autism; bipolar disorder; disorders of higher cerebral function; gene mutation; human; KCTD gene; lipofuscinosis; medulloblastoma; mental disease; motor dysfunction; myoclonus dystonia; myoclonus epilepsy; neural crest; nonhuman; obesity; phylogenetic tree; protein domain; protein structure; Review; schizophrenia"
"Meta-analysis of the prognostic value of C-C chemokine receptor type 7 in patients with solid tumors",2019,"Background: Expression of C-C chemokine receptor type 7 (CCR7) is associated with the prognosis of several cancers. The aim of this study was to conduct the meta-analysis to determine the prognostic value of CCR7 expression in solid tumors. Materials and methods: We searched for relevant literature in the PubMed, Embase, and Cochrane Library databases (last updated on January 15, 2018). The associations of CCR7 expression with overall survival (OS), disease-free survival (DFS), recurrence-free survival (RFS), progress-free survival (PFS), and disease-specific survival (DSS) were estimated. Results: In total, 30 qualified studies including 3,413 patients were enrolled. The results revealed that higher expression of CCR7 predicted poorer OS (pooled HR =1.79; 95% CI =1.49–2.16; P<0.001) and PFS (pooled HR =2.18; 95% CI =1.49–3.18; P<0.001), but was not associated with DFS (pooled HR =1.69; 95% CI =0.79–3.61; P=0.175), RFS (pooled HR =1.29; 95% CI =0.48–3.44; P=0.618), or DSS (pooled HR =3.06; 95% CI =0.38–24.83; P<0.294). Conclusion: From this meta-analysis, we concluded that high expression of CCR7 in tumor tissue is associated with poor survival in patients with solid tumors, and may be a prognostic biomarker for tumor progression. ? 2019 Zu et al.","chemokine receptor CCR7; disease free survival; disease specific survival; human; outcome assessment; overall survival; prognosis; progression free survival; protein expression; recurrence free survival; Review; solid malignant neoplasm; systematic review"
"Utility of GDF-15 as a diagnostic biomarker in gastric cancer: an investigation combining GEO, TCGA and meta-analysis",2019,"It was recently suggested that growth differentiation factor-15 (GDF-15) is associated with gastric cancer (GC) carcinogenesis. However, the diagnostic potential of GDF-15 for GC remains unclear. To address this issue, we obtained RNA sequencing and microarray data from the Gene Expression Omnibus (GEO) and The Cancer Genome Atlas (TCGA) databases, and searched PubMed, Google Scholar and Web of Science for relevant literature. We then used STATA to perform a meta-analysis. In total, reports of 253 GC patients and 112 healthy controls who contributed peripheral blood samples were taken from the four literature sources, while information on 754 GC tumor and 263 gastric normal tissues was drawn from TCGA and seven GEO datasets. The expression level of GDF-15 mRNA was significantly higher in tumor tissues than in normal tissues, with a standard mean difference (SMD) of 0.79% and a 95% confidence interval (95% CI) of 0.63–0.95. Consistently, the GDF-15 protein in blood was significantly increased in GC patients as compared to controls (SMD?=?3.74, 95% CI?=?1.81–5.68). In addition, based on information from TCGA and GEO datasets, the expression level of GDF-15 mRNA may be of use for the diagnosis of GC, with a combined sensitivity, specificity and odds ratio of 0.69 (95% CI?=?0.58–0.79), 0.90 (95% CI?=?0.84–0.93) and 6.32 (95% CI?=?4.22–9.49), respectively. The summary receiver operating characteristic curve demonstrated that the area under the curve was 0.90 (95% CI?=?0.87–0.93). The results suggest higher levels of GDF-15 may be associated with GC tumorigenesis and may have the potential to be a diagnostic biomarker of GC. ? 2018 The Authors. Published by FEBS Press and John Wiley & Sons Ltd.","biological marker; growth differentiation factor 15; messenger RNA; tumor marker; Article; carcinogenesis; confidence interval; controlled study; diagnostic value; gene expression; human; human tissue; major clinical study; Medline; microarray analysis; odds ratio; priority journal; protein expression level; receiver operating characteristic; RNA sequence; sensitivity and specificity; statistical analysis; stomach cancer; Web of Science"
